           Open      Close       High        Low      Volume         VWAP           Timestamp  Transactions  OTC  hour  minute  dayofweek  Close_lag_1  Volume_lag_1   VWAP_lag_1  Close_lag_2  Volume_lag_2   VWAP_lag_2  Close_lag_3  Volume_lag_3   VWAP_lag_3  Close_lag_4  Volume_lag_4   VWAP_lag_4  Close_lag_5  Volume_lag_5   VWAP_lag_5
707   111519.12  111454.88  111524.34  111350.00   22.224136  111487.0958 2025-05-22 11:47:00           940  NaN    11      47          3    111519.11     24.588497  111517.3988    111494.94     38.888448  111545.8833    111538.73     13.785769  111490.2177    111448.02     11.313583  111444.0734    111422.07      5.696209  111374.0495
708   111454.87  111448.32  111480.00  111310.00   11.149656  111443.6649 2025-05-22 11:48:00           662  NaN    11      48          3    111454.88     22.224136  111487.0958    111519.11     24.588497  111517.3988    111494.94     38.888448  111545.8833    111538.73     13.785769  111490.2177    111448.02     11.313583  111444.0734
709   111448.31  111423.35  111481.50  111310.00   17.355990  111430.6791 2025-05-22 11:49:00           863  NaN    11      49          3    111448.32     11.149656  111443.6649    111454.88     22.224136  111487.0958    111519.11     24.588497  111517.3988    111494.94     38.888448  111545.8833    111538.73     13.785769  111490.2177
710   111428.56  111328.25  111484.73  111260.00   14.732607  111409.1063 2025-05-22 11:50:00          1118  NaN    11      50          3    111423.35     17.355990  111430.6791    111448.32     11.149656  111443.6649    111454.88     22.224136  111487.0958    111519.11     24.588497  111517.3988    111494.94     38.888448  111545.8833
711   111329.11  111291.98  111373.27  111150.00   15.384316  111302.3287 2025-05-22 11:51:00           569  NaN    11      51          3    111328.25     14.732607  111409.1063    111423.35     17.355990  111430.6791    111448.32     11.149656  111443.6649    111454.88     22.224136  111487.0958    111519.11     24.588497  111517.3988
712   111286.29  111386.96  111432.14  111170.00    9.024996  111356.6425 2025-05-22 11:52:00           614  NaN    11      52          3    111291.98     15.384316  111302.3287    111328.25     14.732607  111409.1063    111423.35     17.355990  111430.6791    111448.32     11.149656  111443.6649    111454.88     22.224136  111487.0958
713   111392.88  111413.91  111446.68  111270.00    5.777279  111403.5467 2025-05-22 11:53:00           491  NaN    11      53          3    111386.96      9.024996  111356.6425    111291.98     15.384316  111302.3287    111328.25     14.732607  111409.1063    111423.35     17.355990  111430.6791    111448.32     11.149656  111443.6649
714   111413.91  111398.82  111451.18  111240.00    5.137047  111391.9700 2025-05-22 11:54:00           460  NaN    11      54          3    111413.91      5.777279  111403.5467    111386.96      9.024996  111356.6425    111291.98     15.384316  111302.3287    111328.25     14.732607  111409.1063    111423.35     17.355990  111430.6791
715   111398.83  111339.51  111409.76  111260.00    6.149302  111357.8649 2025-05-22 11:55:00           491  NaN    11      55          3    111398.82      5.137047  111391.9700    111413.91      5.777279  111403.5467    111386.96      9.024996  111356.6425    111291.98     15.384316  111302.3287    111328.25     14.732607  111409.1063
716   111339.50  111371.78  111406.78  111220.00   11.695722  111362.4247 2025-05-22 11:56:00           599  NaN    11      56          3    111339.51      6.149302  111357.8649    111398.82      5.137047  111391.9700    111413.91      5.777279  111403.5467    111386.96      9.024996  111356.6425    111291.98     15.384316  111302.3287
717   111371.78  111297.71  111428.05  111220.00   20.052035  111346.8014 2025-05-22 11:57:00           709  NaN    11      57          3    111371.78     11.695722  111362.4247    111339.51      6.149302  111357.8649    111398.82      5.137047  111391.9700    111413.91      5.777279  111403.5467    111386.96      9.024996  111356.6425
718   111331.60  111236.33  111331.60  111110.00    5.298579  111261.0861 2025-05-22 11:58:00           528  NaN    11      58          3    111297.71     20.052035  111346.8014    111371.78     11.695722  111362.4247    111339.51      6.149302  111357.8649    111398.82      5.137047  111391.9700    111413.91      5.777279  111403.5467
719   111234.61  111328.20  111330.41  111110.00    7.041075  111261.9163 2025-05-22 11:59:00           515  NaN    11      59          3    111236.33      5.298579  111261.0861    111297.71     20.052035  111346.8014    111371.78     11.695722  111362.4247    111339.51      6.149302  111357.8649    111398.82      5.137047  111391.9700
720   111285.00  111304.10  111369.00  111200.00   12.406079  111332.4401 2025-05-22 12:00:00           553  NaN    12       0          3    111328.20      7.041075  111261.9163    111236.33      5.298579  111261.0861    111297.71     20.052035  111346.8014    111371.78     11.695722  111362.4247    111339.51      6.149302  111357.8649
721   111304.11  111314.65  111326.07  111140.00    6.141022  111279.5397 2025-05-22 12:01:00           506  NaN    12       1          3    111304.10     12.406079  111332.4401    111328.20      7.041075  111261.9163    111236.33      5.298579  111261.0861    111297.71     20.052035  111346.8014    111371.78     11.695722  111362.4247
722   111314.63  111338.67  111392.93  111180.00    8.983353  111330.2140 2025-05-22 12:02:00           605  NaN    12       2          3    111314.65      6.141022  111279.5397    111304.10     12.406079  111332.4401    111328.20      7.041075  111261.9163    111236.33      5.298579  111261.0861    111297.71     20.052035  111346.8014
723   111343.81  111355.94  111414.42  111240.00    6.584275  111353.6392 2025-05-22 12:03:00           480  NaN    12       3          3    111338.67      8.983353  111330.2140    111314.65      6.141022  111279.5397    111304.10     12.406079  111332.4401    111328.20      7.041075  111261.9163    111236.33      5.298579  111261.0861
724   111366.24  111443.01  111480.52  111250.00   20.565960  111411.6717 2025-05-22 12:04:00           737  NaN    12       4          3    111355.94      6.584275  111353.6392    111338.67      8.983353  111330.2140    111314.65      6.141022  111279.5397    111304.10     12.406079  111332.4401    111328.20      7.041075  111261.9163
725   111443.01  111364.73  111475.18  111260.00    6.271054  111393.7908 2025-05-22 12:05:00           607  NaN    12       5          3    111443.01     20.565960  111411.6717    111355.94      6.584275  111353.6392    111338.67      8.983353  111330.2140    111314.65      6.141022  111279.5397    111304.10     12.406079  111332.4401
726   111367.06  111398.90  111496.02  111270.00   17.453906  111413.2699 2025-05-22 12:06:00           775  NaN    12       6          3    111364.73      6.271054  111393.7908    111443.01     20.565960  111411.6717    111355.94      6.584275  111353.6392    111338.67      8.983353  111330.2140    111314.65      6.141022  111279.5397
727   111472.76  111481.95  111516.34  111330.00   25.461425  111475.6704 2025-05-22 12:07:00           871  NaN    12       7          3    111398.90     17.453906  111413.2699    111364.73      6.271054  111393.7908    111443.01     20.565960  111411.6717    111355.94      6.584275  111353.6392    111338.67      8.983353  111330.2140
728   111481.95  111476.68  111528.85  111360.00    8.141688  111495.8161 2025-05-22 12:08:00           554  NaN    12       8          3    111481.95     25.461425  111475.6704    111398.90     17.453906  111413.2699    111364.73      6.271054  111393.7908    111443.01     20.565960  111411.6717    111355.94      6.584275  111353.6392
729   111476.69  111422.20  111511.91  111340.00    8.865297  111435.5412 2025-05-22 12:09:00           472  NaN    12       9          3    111476.68      8.141688  111495.8161    111481.95     25.461425  111475.6704    111398.90     17.453906  111413.2699    111364.73      6.271054  111393.7908    111443.01     20.565960  111411.6717
730   111422.19  111458.90  111488.29  111290.00    6.788452  111433.8458 2025-05-22 12:10:00           556  NaN    12      10          3    111422.20      8.865297  111435.5412    111476.68      8.141688  111495.8161    111481.95     25.461425  111475.6704    111398.90     17.453906  111413.2699    111364.73      6.271054  111393.7908
731   111458.90  111417.50  111519.11  111340.00    4.666654  111476.4309 2025-05-22 12:11:00           443  NaN    12      11          3    111458.90      6.788452  111433.8458    111422.20      8.865297  111435.5412    111476.68      8.141688  111495.8161    111481.95     25.461425  111475.6704    111398.90     17.453906  111413.2699
732   111417.50  111514.59  111541.43  111360.00   13.494644  111488.6938 2025-05-22 12:12:00           745  NaN    12      12          3    111417.50      4.666654  111476.4309    111458.90      6.788452  111433.8458    111422.20      8.865297  111435.5412    111476.68      8.141688  111495.8161    111481.95     25.461425  111475.6704
733   111514.60  111511.77  111535.54  111380.00    7.001773  111507.1905 2025-05-22 12:13:00           521  NaN    12      13          3    111514.59     13.494644  111488.6938    111417.50      4.666654  111476.4309    111458.90      6.788452  111433.8458    111422.20      8.865297  111435.5412    111476.68      8.141688  111495.8161
734   111485.50  111565.04  111595.98  111390.00    7.766907  111541.4432 2025-05-22 12:14:00           568  NaN    12      14          3    111511.77      7.001773  111507.1905    111514.59     13.494644  111488.6938    111417.50      4.666654  111476.4309    111458.90      6.788452  111433.8458    111422.20      8.865297  111435.5412
735   111565.03  111761.04  111781.00  111400.00   39.111868  111613.8292 2025-05-22 12:15:00          1352  NaN    12      15          3    111565.04      7.766907  111541.4432    111511.77      7.001773  111507.1905    111514.59     13.494644  111488.6938    111417.50      4.666654  111476.4309    111458.90      6.788452  111433.8458
736   111761.08  111812.98  111850.00  111650.00   57.602376  111798.4408 2025-05-22 12:16:00           943  NaN    12      16          3    111761.04     39.111868  111613.8292    111565.04      7.766907  111541.4432    111511.77      7.001773  111507.1905    111514.59     13.494644  111488.6938    111417.50      4.666654  111476.4309
737   111813.00  111762.08  111823.08  111660.00   34.734627  111795.2519 2025-05-22 12:17:00           796  NaN    12      17          3    111812.98     57.602376  111798.4408    111761.04     39.111868  111613.8292    111565.04      7.766907  111541.4432    111511.77      7.001773  111507.1905    111514.59     13.494644  111488.6938
738   111758.13  111738.00  111773.50  111590.00   44.550842  111756.9017 2025-05-22 12:18:00           717  NaN    12      18          3    111762.08     34.734627  111795.2519    111812.98     57.602376  111798.4408    111761.04     39.111868  111613.8292    111565.04      7.766907  111541.4432    111511.77      7.001773  111507.1905
739   111738.01  111598.83  111749.40  111480.00   16.453147  111668.3614 2025-05-22 12:19:00           943  NaN    12      19          3    111738.00     44.550842  111756.9017    111762.08     34.734627  111795.2519    111812.98     57.602376  111798.4408    111761.04     39.111868  111613.8292    111565.04      7.766907  111541.4432
740   111594.48  111447.55  111610.10  111360.00   16.400633  111489.3889 2025-05-22 12:20:00           884  NaN    12      20          3    111598.83     16.453147  111668.3614    111738.00     44.550842  111756.9017    111762.08     34.734627  111795.2519    111812.98     57.602376  111798.4408    111761.04     39.111868  111613.8292
741   111451.80  111463.30  111559.84  111330.00   10.607224  111474.8458 2025-05-22 12:21:00           611  NaN    12      21          3    111447.55     16.400633  111489.3889    111598.83     16.453147  111668.3614    111738.00     44.550842  111756.9017    111762.08     34.734627  111795.2519    111812.98     57.602376  111798.4408
742   111455.31  111517.72  111520.52  111340.00    9.324928  111447.7289 2025-05-22 12:22:00           473  NaN    12      22          3    111463.30     10.607224  111474.8458    111447.55     16.400633  111489.3889    111598.83     16.453147  111668.3614    111738.00     44.550842  111756.9017    111762.08     34.734627  111795.2519
743   111517.73  111552.05  111624.88  111390.00    7.151213  111572.6431 2025-05-22 12:23:00           599  NaN    12      23          3    111517.72      9.324928  111447.7289    111463.30     10.607224  111474.8458    111447.55     16.400633  111489.3889    111598.83     16.453147  111668.3614    111738.00     44.550842  111756.9017
744   111542.23  111469.00  111550.09  111340.00   18.401196  111470.4843 2025-05-22 12:24:00           749  NaN    12      24          3    111552.05      7.151213  111572.6431    111517.72      9.324928  111447.7289    111463.30     10.607224  111474.8458    111447.55     16.400633  111489.3889    111598.83     16.453147  111668.3614
745   111466.08  111457.81  111477.75  111360.00   13.677833  111455.2867 2025-05-22 12:25:00           650  NaN    12      25          3    111469.00     18.401196  111470.4843    111552.05      7.151213  111572.6431    111517.72      9.324928  111447.7289    111463.30     10.607224  111474.8458    111447.55     16.400633  111489.3889
746   111457.82  111380.16  111460.29  111200.00   15.804786  111348.9806 2025-05-22 12:26:00           800  NaN    12      26          3    111457.81     13.677833  111455.2867    111469.00     18.401196  111470.4843    111552.05      7.151213  111572.6431    111517.72      9.324928  111447.7289    111463.30     10.607224  111474.8458
747   111380.16  111370.07  111400.10  111260.00    5.603450  111375.4787 2025-05-22 12:27:00           501  NaN    12      27          3    111380.16     15.804786  111348.9806    111457.81     13.677833  111455.2867    111469.00     18.401196  111470.4843    111552.05      7.151213  111572.6431    111517.72      9.324928  111447.7289
748   111374.23  111200.00  111400.10  111200.00    9.892425  111325.9374 2025-05-22 12:28:00           518  NaN    12      28          3    111370.07      5.603450  111375.4787    111380.16     15.804786  111348.9806    111457.81     13.677833  111455.2867    111469.00     18.401196  111470.4843    111552.05      7.151213  111572.6431
749   111301.66  111286.15  111350.10  111200.00   11.770428  111294.8306 2025-05-22 12:29:00           545  NaN    12      29          3    111200.00      9.892425  111325.9374    111370.07      5.603450  111375.4787    111380.16     15.804786  111348.9806    111457.81     13.677833  111455.2867    111469.00     18.401196  111470.4843
750   111274.00  111186.09  111300.82  111100.00    8.573602  111243.0267 2025-05-22 12:30:00           578  NaN    12      30          3    111286.15     11.770428  111294.8306    111200.00      9.892425  111325.9374    111370.07      5.603450  111375.4787    111380.16     15.804786  111348.9806    111457.81     13.677833  111455.2867
751   111110.00  111165.39  111237.10  111030.00   11.071830  111168.3586 2025-05-22 12:31:00           595  NaN    12      31          3    111186.09      8.573602  111243.0267    111286.15     11.770428  111294.8306    111200.00      9.892425  111325.9374    111370.07      5.603450  111375.4787    111380.16     15.804786  111348.9806
752   111165.29  111170.03  111182.87  111020.00   13.754955  111156.4757 2025-05-22 12:32:00           405  NaN    12      32          3    111165.39     11.071830  111168.3586    111186.09      8.573602  111243.0267    111286.15     11.770428  111294.8306    111200.00      9.892425  111325.9374    111370.07      5.603450  111375.4787
753   111166.23  111137.47  111199.48  111010.00    8.273921  111144.2252 2025-05-22 12:33:00           503  NaN    12      33          3    111170.03     13.754955  111156.4757    111165.39     11.071830  111168.3586    111186.09      8.573602  111243.0267    111286.15     11.770428  111294.8306    111200.00      9.892425  111325.9374
754   111137.47  111158.41  111221.31  111020.00   23.538414  111177.4229 2025-05-22 12:34:00           473  NaN    12      34          3    111137.47      8.273921  111144.2252    111170.03     13.754955  111156.4757    111165.39     11.071830  111168.3586    111186.09      8.573602  111243.0267    111286.15     11.770428  111294.8306
755   111167.11  111210.00  111357.92  111070.00    6.286490  111242.2051 2025-05-22 12:35:00           460  NaN    12      35          3    111158.41     23.538414  111177.4229    111137.47      8.273921  111144.2252    111170.03     13.754955  111156.4757    111165.39     11.071830  111168.3586    111186.09      8.573602  111243.0267
756   111358.23  111249.44  111358.23  111100.00    9.632910  111259.2973 2025-05-22 12:36:00           424  NaN    12      36          3    111210.00      6.286490  111242.2051    111158.41     23.538414  111177.4229    111137.47      8.273921  111144.2252    111170.03     13.754955  111156.4757    111165.39     11.071830  111168.3586
757   111249.45  111372.25  111415.15  111130.00    7.906082  111330.0384 2025-05-22 12:37:00           548  NaN    12      37          3    111249.44      9.632910  111259.2973    111210.00      6.286490  111242.2051    111158.41     23.538414  111177.4229    111137.47      8.273921  111144.2252    111170.03     13.754955  111156.4757
758   111372.26  111403.03  111432.85  111240.00   15.673668  111395.2047 2025-05-22 12:38:00           564  NaN    12      38          3    111372.25      7.906082  111330.0384    111249.44      9.632910  111259.2973    111210.00      6.286490  111242.2051    111158.41     23.538414  111177.4229    111137.47      8.273921  111144.2252
759   111403.03  111410.44  111460.55  111270.00    4.384139  111416.4001 2025-05-22 12:39:00           454  NaN    12      39          3    111403.03     15.673668  111395.2047    111372.25      7.906082  111330.0384    111249.44      9.632910  111259.2973    111210.00      6.286490  111242.2051    111158.41     23.538414  111177.4229
760   111410.44  111377.60  111427.03  111290.00    3.356524  111391.5156 2025-05-22 12:40:00           417  NaN    12      40          3    111410.44      4.384139  111416.4001    111403.03     15.673668  111395.2047    111372.25      7.906082  111330.0384    111249.44      9.632910  111259.2973    111210.00      6.286490  111242.2051
